Sorgu,Label,Recete
Koyu kenarlı dairesel lekeler nedeniyle bitkim çok sağlıksız görünüyor.,Tomato___Septoria_leaf_spot,"Teşhis: Domates Septoria Yaprak Lekesi. Kültürel Önlemler: Yapraklarda küçük, merkezleri gri kenarları koyu lekeler oluşturur. Bitki artıklarını temizleyin. Sulamayı sabah erken saatlerde yapın ki yapraklar hızla kurusun. Kimyasal Mücadele: Hastalık belirtileri saptandığında koruyucu mantar ilaçları (Mancozeb, Bakır vb.) uygulayın."
Küçük gri odaklı noktalar ile nasıl mücadele edilir?,Tomato___Septoria_leaf_spot,"Teşhis: Domates Septoria Yaprak Lekesi. Kültürel Önlemler: Yapraklarda küçük, merkezleri gri kenarları koyu lekeler oluşturur. Bitki artıklarını temizleyin. Sulamayı sabah erken saatlerde yapın ki yapraklar hızla kurusun. Kimyasal Mücadele: Hastalık belirtileri saptandığında koruyucu mantar ilaçları (Mancozeb, Bakır vb.) uygulayın."
Yaprağın her yerini koyu kenarlı dairesel lekeler kaplamış.,Tomato___Septoria_leaf_spot,"Teşhis: Domates Septoria Yaprak Lekesi. Kültürel Önlemler: Yapraklarda küçük, merkezleri gri kenarları koyu lekeler oluşturur. Bitki artıklarını temizleyin. Sulamayı sabah erken saatlerde yapın ki yapraklar hızla kurusun. Kimyasal Mücadele: Hastalık belirtileri saptandığında koruyucu mantar ilaçları (Mancozeb, Bakır vb.) uygulayın."
Acil teşhis lazım: bitkimin ana sorunu septoria lekesi..,Tomato___Septoria_leaf_spot,"Teşhis: Domates Septoria Yaprak Lekesi. Kültürel Önlemler: Yapraklarda küçük, merkezleri gri kenarları koyu lekeler oluşturur. Bitki artıklarını temizleyin. Sulamayı sabah erken saatlerde yapın ki yapraklar hızla kurusun. Kimyasal Mücadele: Hastalık belirtileri saptandığında koruyucu mantar ilaçları (Mancozeb, Bakır vb.) uygulayın."
Tarladaki yapraklarda küçük gri odaklı noktalar yayıldı.,Tomato___Septoria_leaf_spot,"Teşhis: Domates Septoria Yaprak Lekesi. Kültürel Önlemler: Yapraklarda küçük, merkezleri gri kenarları koyu lekeler oluşturur. Bitki artıklarını temizleyin. Sulamayı sabah erken saatlerde yapın ki yapraklar hızla kurusun. Kimyasal Mücadele: Hastalık belirtileri saptandığında koruyucu mantar ilaçları (Mancozeb, Bakır vb.) uygulayın."
"Maalesef koyu kenarlı dairesel lekeler nedeniyle bitkim çok sağlıksız görünüyor., ne yapmam gerekiyor?",Tomato___Septoria_leaf_spot,"Teşhis: Domates Septoria Yaprak Lekesi. Kültürel Önlemler: Yapraklarda küçük, merkezleri gri kenarları koyu lekeler oluşturur. Bitki artıklarını temizleyin. Sulamayı sabah erken saatlerde yapın ki yapraklar hızla kurusun. Kimyasal Mücadele: Hastalık belirtileri saptandığında koruyucu mantar ilaçları (Mancozeb, Bakır vb.) uygulayın."
Bitki yapraklarının üzerinde küçük gri odaklı noktalar görüyorum.,Tomato___Septoria_leaf_spot,"Teşhis: Domates Septoria Yaprak Lekesi. Kültürel Önlemler: Yapraklarda küçük, merkezleri gri kenarları koyu lekeler oluşturur. Bitki artıklarını temizleyin. Sulamayı sabah erken saatlerde yapın ki yapraklar hızla kurusun. Kimyasal Mücadele: Hastalık belirtileri saptandığında koruyucu mantar ilaçları (Mancozeb, Bakır vb.) uygulayın."
Küçük gri odaklı noktalar ile nasıl mücadele edilir?,Tomato___Septoria_leaf_spot,"Teşhis: Domates Septoria Yaprak Lekesi. Kültürel Önlemler: Yapraklarda küçük, merkezleri gri kenarları koyu lekeler oluşturur. Bitki artıklarını temizleyin. Sulamayı sabah erken saatlerde yapın ki yapraklar hızla kurusun. Kimyasal Mücadele: Hastalık belirtileri saptandığında koruyucu mantar ilaçları (Mancozeb, Bakır vb.) uygulayın."
"Yardımcı olur musunuz, küçük gri odaklı noktalar sorunu mahsulü mahvetti..",Tomato___Septoria_leaf_spot,"Teşhis: Domates Septoria Yaprak Lekesi. Kültürel Önlemler: Yapraklarda küçük, merkezleri gri kenarları koyu lekeler oluşturur. Bitki artıklarını temizleyin. Sulamayı sabah erken saatlerde yapın ki yapraklar hızla kurusun. Kimyasal Mücadele: Hastalık belirtileri saptandığında koruyucu mantar ilaçları (Mancozeb, Bakır vb.) uygulayın."
Kontrol ettim ve acil yardım! bitkide septoria lekesi var. gördüm.,Tomato___Septoria_leaf_spot,"Teşhis: Domates Septoria Yaprak Lekesi. Kültürel Önlemler: Yapraklarda küçük, merkezleri gri kenarları koyu lekeler oluşturur. Bitki artıklarını temizleyin. Sulamayı sabah erken saatlerde yapın ki yapraklar hızla kurusun. Kimyasal Mücadele: Hastalık belirtileri saptandığında koruyucu mantar ilaçları (Mancozeb, Bakır vb.) uygulayın."
"Yardımcı olur musunuz, koyu kenarlı dairesel lekeler belirtileri hakkında bilgi verir misin?.",Tomato___Septoria_leaf_spot,"Teşhis: Domates Septoria Yaprak Lekesi. Kültürel Önlemler: Yapraklarda küçük, merkezleri gri kenarları koyu lekeler oluşturur. Bitki artıklarını temizleyin. Sulamayı sabah erken saatlerde yapın ki yapraklar hızla kurusun. Kimyasal Mücadele: Hastalık belirtileri saptandığında koruyucu mantar ilaçları (Mancozeb, Bakır vb.) uygulayın."
"Çiftçi arkadaşlara sordum, geçen gün küçük gri odaklı noktalar şüphesiyle baktım, sanırım öyle. dediler.",Tomato___Septoria_leaf_spot,"Teşhis: Domates Septoria Yaprak Lekesi. Kültürel Önlemler: Yapraklarda küçük, merkezleri gri kenarları koyu lekeler oluşturur. Bitki artıklarını temizleyin. Sulamayı sabah erken saatlerde yapın ki yapraklar hızla kurusun. Kimyasal Mücadele: Hastalık belirtileri saptandığında koruyucu mantar ilaçları (Mancozeb, Bakır vb.) uygulayın."
Kontrol ettim ve yaprağın her yerini koyu kenarlı dairesel lekeler kaplamış. gördüm.,Tomato___Septoria_leaf_spot,"Teşhis: Domates Septoria Yaprak Lekesi. Kültürel Önlemler: Yapraklarda küçük, merkezleri gri kenarları koyu lekeler oluşturur. Bitki artıklarını temizleyin. Sulamayı sabah erken saatlerde yapın ki yapraklar hızla kurusun. Kimyasal Mücadele: Hastalık belirtileri saptandığında koruyucu mantar ilaçları (Mancozeb, Bakır vb.) uygulayın."
"Bitkimin durumuna bakar mısın, koyu kenarlı dairesel lekeler var gibi.",Tomato___Septoria_leaf_spot,"Teşhis: Domates Septoria Yaprak Lekesi. Kültürel Önlemler: Yapraklarda küçük, merkezleri gri kenarları koyu lekeler oluşturur. Bitki artıklarını temizleyin. Sulamayı sabah erken saatlerde yapın ki yapraklar hızla kurusun. Kimyasal Mücadele: Hastalık belirtileri saptandığında koruyucu mantar ilaçları (Mancozeb, Bakır vb.) uygulayın."
Bitkimde koyu kenarlı dairesel lekeler fark ettim.,Tomato___Septoria_leaf_spot,"Teşhis: Domates Septoria Yaprak Lekesi. Kültürel Önlemler: Yapraklarda küçük, merkezleri gri kenarları koyu lekeler oluşturur. Bitki artıklarını temizleyin. Sulamayı sabah erken saatlerde yapın ki yapraklar hızla kurusun. Kimyasal Mücadele: Hastalık belirtileri saptandığında koruyucu mantar ilaçları (Mancozeb, Bakır vb.) uygulayın."
"Yapraklarda koyu kenarlı dairesel lekeler var, ne yapabilirim?",Tomato___Septoria_leaf_spot,"Teşhis: Domates Septoria Yaprak Lekesi. Kültürel Önlemler: Yapraklarda küçük, merkezleri gri kenarları koyu lekeler oluşturur. Bitki artıklarını temizleyin. Sulamayı sabah erken saatlerde yapın ki yapraklar hızla kurusun. Kimyasal Mücadele: Hastalık belirtileri saptandığında koruyucu mantar ilaçları (Mancozeb, Bakır vb.) uygulayın."
Küçük gri odaklı noktalar ile nasıl mücadele edilir?,Tomato___Septoria_leaf_spot,"Teşhis: Domates Septoria Yaprak Lekesi. Kültürel Önlemler: Yapraklarda küçük, merkezleri gri kenarları koyu lekeler oluşturur. Bitki artıklarını temizleyin. Sulamayı sabah erken saatlerde yapın ki yapraklar hızla kurusun. Kimyasal Mücadele: Hastalık belirtileri saptandığında koruyucu mantar ilaçları (Mancozeb, Bakır vb.) uygulayın."
Yapraklara baktığımda bitki yapraklarının üzerinde küçük gri odaklı noktalar görüyorum. fark ediyorum.,Tomato___Septoria_leaf_spot,"Teşhis: Domates Septoria Yaprak Lekesi. Kültürel Önlemler: Yapraklarda küçük, merkezleri gri kenarları koyu lekeler oluşturur. Bitki artıklarını temizleyin. Sulamayı sabah erken saatlerde yapın ki yapraklar hızla kurusun. Kimyasal Mücadele: Hastalık belirtileri saptandığında koruyucu mantar ilaçları (Mancozeb, Bakır vb.) uygulayın."
"Maalesef septoria lekesi olan bitkiyi kurtarabilir miyim?, ne yapmam gerekiyor?",Tomato___Septoria_leaf_spot,"Teşhis: Domates Septoria Yaprak Lekesi. Kültürel Önlemler: Yapraklarda küçük, merkezleri gri kenarları koyu lekeler oluşturur. Bitki artıklarını temizleyin. Sulamayı sabah erken saatlerde yapın ki yapraklar hızla kurusun. Kimyasal Mücadele: Hastalık belirtileri saptandığında koruyucu mantar ilaçları (Mancozeb, Bakır vb.) uygulayın."
"Yardımcı olur musunuz, acil yardım! bitkide septoria lekesi var..",Tomato___Septoria_leaf_spot,"Teşhis: Domates Septoria Yaprak Lekesi. Kültürel Önlemler: Yapraklarda küçük, merkezleri gri kenarları koyu lekeler oluşturur. Bitki artıklarını temizleyin. Sulamayı sabah erken saatlerde yapın ki yapraklar hızla kurusun. Kimyasal Mücadele: Hastalık belirtileri saptandığında koruyucu mantar ilaçları (Mancozeb, Bakır vb.) uygulayın."
"Geçen gün küçük gri odaklı noktalar şüphesiyle baktım, sanırım öyle.",Tomato___Septoria_leaf_spot,"Teşhis: Domates Septoria Yaprak Lekesi. Kültürel Önlemler: Yapraklarda küçük, merkezleri gri kenarları koyu lekeler oluşturur. Bitki artıklarını temizleyin. Sulamayı sabah erken saatlerde yapın ki yapraklar hızla kurusun. Kimyasal Mücadele: Hastalık belirtileri saptandığında koruyucu mantar ilaçları (Mancozeb, Bakır vb.) uygulayın."
Kontrol ettim ve neden yapraklarda koyu kenarlı dairesel lekeler oluşur? gördüm.,Tomato___Septoria_leaf_spot,"Teşhis: Domates Septoria Yaprak Lekesi. Kültürel Önlemler: Yapraklarda küçük, merkezleri gri kenarları koyu lekeler oluşturur. Bitki artıklarını temizleyin. Sulamayı sabah erken saatlerde yapın ki yapraklar hızla kurusun. Kimyasal Mücadele: Hastalık belirtileri saptandığında koruyucu mantar ilaçları (Mancozeb, Bakır vb.) uygulayın."
Koyu kenarlı dairesel lekeler domateslerimi sarmaya başladı.,Tomato___Septoria_leaf_spot,"Teşhis: Domates Septoria Yaprak Lekesi. Kültürel Önlemler: Yapraklarda küçük, merkezleri gri kenarları koyu lekeler oluşturur. Bitki artıklarını temizleyin. Sulamayı sabah erken saatlerde yapın ki yapraklar hızla kurusun. Kimyasal Mücadele: Hastalık belirtileri saptandığında koruyucu mantar ilaçları (Mancozeb, Bakır vb.) uygulayın."
"Acil teşhis lazım: geçen gün küçük gri odaklı noktalar şüphesiyle baktım, sanırım öyle..",Tomato___Septoria_leaf_spot,"Teşhis: Domates Septoria Yaprak Lekesi. Kültürel Önlemler: Yapraklarda küçük, merkezleri gri kenarları koyu lekeler oluşturur. Bitki artıklarını temizleyin. Sulamayı sabah erken saatlerde yapın ki yapraklar hızla kurusun. Kimyasal Mücadele: Hastalık belirtileri saptandığında koruyucu mantar ilaçları (Mancozeb, Bakır vb.) uygulayın."
Sanırım bitkimde bir sorun var: bitkimin ana sorunu septoria lekesi..,Tomato___Septoria_leaf_spot,"Teşhis: Domates Septoria Yaprak Lekesi. Kültürel Önlemler: Yapraklarda küçük, merkezleri gri kenarları koyu lekeler oluşturur. Bitki artıklarını temizleyin. Sulamayı sabah erken saatlerde yapın ki yapraklar hızla kurusun. Kimyasal Mücadele: Hastalık belirtileri saptandığında koruyucu mantar ilaçları (Mancozeb, Bakır vb.) uygulayın."
Acil teşhis lazım: neden yapraklarda koyu kenarlı dairesel lekeler oluşur?.,Tomato___Septoria_leaf_spot,"Teşhis: Domates Septoria Yaprak Lekesi. Kültürel Önlemler: Yapraklarda küçük, merkezleri gri kenarları koyu lekeler oluşturur. Bitki artıklarını temizleyin. Sulamayı sabah erken saatlerde yapın ki yapraklar hızla kurusun. Kimyasal Mücadele: Hastalık belirtileri saptandığında koruyucu mantar ilaçları (Mancozeb, Bakır vb.) uygulayın."
Acil teşhis lazım: hocam septoria lekesi için hangi ilacı kullanmalıyım?.,Tomato___Septoria_leaf_spot,"Teşhis: Domates Septoria Yaprak Lekesi. Kültürel Önlemler: Yapraklarda küçük, merkezleri gri kenarları koyu lekeler oluşturur. Bitki artıklarını temizleyin. Sulamayı sabah erken saatlerde yapın ki yapraklar hızla kurusun. Kimyasal Mücadele: Hastalık belirtileri saptandığında koruyucu mantar ilaçları (Mancozeb, Bakır vb.) uygulayın."
"Bitkimin durumuna bakar mısın, koyu kenarlı dairesel lekeler var gibi.",Tomato___Septoria_leaf_spot,"Teşhis: Domates Septoria Yaprak Lekesi. Kültürel Önlemler: Yapraklarda küçük, merkezleri gri kenarları koyu lekeler oluşturur. Bitki artıklarını temizleyin. Sulamayı sabah erken saatlerde yapın ki yapraklar hızla kurusun. Kimyasal Mücadele: Hastalık belirtileri saptandığında koruyucu mantar ilaçları (Mancozeb, Bakır vb.) uygulayın."
Sanırım bitkimde bir sorun var: yeni çıkan yapraklarda küçük gri odaklı noktalar görüyorum..,Tomato___Septoria_leaf_spot,"Teşhis: Domates Septoria Yaprak Lekesi. Kültürel Önlemler: Yapraklarda küçük, merkezleri gri kenarları koyu lekeler oluşturur. Bitki artıklarını temizleyin. Sulamayı sabah erken saatlerde yapın ki yapraklar hızla kurusun. Kimyasal Mücadele: Hastalık belirtileri saptandığında koruyucu mantar ilaçları (Mancozeb, Bakır vb.) uygulayın."
"Maalesef yeni çıkan yapraklarda küçük gri odaklı noktalar görüyorum., ne yapmam gerekiyor?",Tomato___Septoria_leaf_spot,"Teşhis: Domates Septoria Yaprak Lekesi. Kültürel Önlemler: Yapraklarda küçük, merkezleri gri kenarları koyu lekeler oluşturur. Bitki artıklarını temizleyin. Sulamayı sabah erken saatlerde yapın ki yapraklar hızla kurusun. Kimyasal Mücadele: Hastalık belirtileri saptandığında koruyucu mantar ilaçları (Mancozeb, Bakır vb.) uygulayın."
Hocam septoria lekesi için hangi ilacı kullanmalıyım?,Tomato___Septoria_leaf_spot,"Teşhis: Domates Septoria Yaprak Lekesi. Kültürel Önlemler: Yapraklarda küçük, merkezleri gri kenarları koyu lekeler oluşturur. Bitki artıklarını temizleyin. Sulamayı sabah erken saatlerde yapın ki yapraklar hızla kurusun. Kimyasal Mücadele: Hastalık belirtileri saptandığında koruyucu mantar ilaçları (Mancozeb, Bakır vb.) uygulayın."
"Yardımcı olur musunuz, bitkimin durumuna bakar mısın, ince ağlar var gibi..",Tomato___Spider_mites Two-spotted_spider_mite,"Teşhis: İki Noktalı Kırmızı Örümcek Zararlısı. Kültürel Önlemler: Yapraklarda sarı ince noktalar ve ağlar görülür. Tozlu yol kenarlarındaki bitkilerde daha sık rastlanır, tarlayı tozdan koruyun. Yabancı ot temizliği yapın. Kimyasal Mücadele: Yaprak başına canlı sayımına göre eşik aşılmışsa uygun bir akarisit (kırmızı örümcek ilacı) ile yaprak altları dahil iyice ilaçlanmalıdır."
Bitki bitleri belirtileri hakkında bilgi verir misin?,Tomato___Spider_mites Two-spotted_spider_mite,"Teşhis: İki Noktalı Kırmızı Örümcek Zararlısı. Kültürel Önlemler: Yapraklarda sarı ince noktalar ve ağlar görülür. Tozlu yol kenarlarındaki bitkilerde daha sık rastlanır, tarlayı tozdan koruyun. Yabancı ot temizliği yapın. Kimyasal Mücadele: Yaprak başına canlı sayımına göre eşik aşılmışsa uygun bir akarisit (kırmızı örümcek ilacı) ile yaprak altları dahil iyice ilaçlanmalıdır."
"Sanırım bitkimde bir sorun var: bitki bitleri teşhisi koydum, doğru mu?.",Tomato___Spider_mites Two-spotted_spider_mite,"Teşhis: İki Noktalı Kırmızı Örümcek Zararlısı. Kültürel Önlemler: Yapraklarda sarı ince noktalar ve ağlar görülür. Tozlu yol kenarlarındaki bitkilerde daha sık rastlanır, tarlayı tozdan koruyun. Yabancı ot temizliği yapın. Kimyasal Mücadele: Yaprak başına canlı sayımına göre eşik aşılmışsa uygun bir akarisit (kırmızı örümcek ilacı) ile yaprak altları dahil iyice ilaçlanmalıdır."
Ince ağlar sorunu mahsulü mahvetti.,Tomato___Spider_mites Two-spotted_spider_mite,"Teşhis: İki Noktalı Kırmızı Örümcek Zararlısı. Kültürel Önlemler: Yapraklarda sarı ince noktalar ve ağlar görülür. Tozlu yol kenarlarındaki bitkilerde daha sık rastlanır, tarlayı tozdan koruyun. Yabancı ot temizliği yapın. Kimyasal Mücadele: Yaprak başına canlı sayımına göre eşik aşılmışsa uygun bir akarisit (kırmızı örümcek ilacı) ile yaprak altları dahil iyice ilaçlanmalıdır."
Yapraklara baktığımda neden yapraklarda örümcek akarı oluşur? fark ediyorum.,Tomato___Spider_mites Two-spotted_spider_mite,"Teşhis: İki Noktalı Kırmızı Örümcek Zararlısı. Kültürel Önlemler: Yapraklarda sarı ince noktalar ve ağlar görülür. Tozlu yol kenarlarındaki bitkilerde daha sık rastlanır, tarlayı tozdan koruyun. Yabancı ot temizliği yapın. Kimyasal Mücadele: Yaprak başına canlı sayımına göre eşik aşılmışsa uygun bir akarisit (kırmızı örümcek ilacı) ile yaprak altları dahil iyice ilaçlanmalıdır."
"Bitki bitleri teşhisi koydum, doğru mu?",Tomato___Spider_mites Two-spotted_spider_mite,"Teşhis: İki Noktalı Kırmızı Örümcek Zararlısı. Kültürel Önlemler: Yapraklarda sarı ince noktalar ve ağlar görülür. Tozlu yol kenarlarındaki bitkilerde daha sık rastlanır, tarlayı tozdan koruyun. Yabancı ot temizliği yapın. Kimyasal Mücadele: Yaprak başına canlı sayımına göre eşik aşılmışsa uygun bir akarisit (kırmızı örümcek ilacı) ile yaprak altları dahil iyice ilaçlanmalıdır."
Bitkimde bitki bitleri fark ettim.,Tomato___Spider_mites Two-spotted_spider_mite,"Teşhis: İki Noktalı Kırmızı Örümcek Zararlısı. Kültürel Önlemler: Yapraklarda sarı ince noktalar ve ağlar görülür. Tozlu yol kenarlarındaki bitkilerde daha sık rastlanır, tarlayı tozdan koruyun. Yabancı ot temizliği yapın. Kimyasal Mücadele: Yaprak başına canlı sayımına göre eşik aşılmışsa uygun bir akarisit (kırmızı örümcek ilacı) ile yaprak altları dahil iyice ilaçlanmalıdır."
